,City,Country,Latitude,Longitude,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2686,Salta,Argentina,24.92S,65.62W,18.55683333333333,17.628874999999997,16.68683333333333,13.721916666666667,10.545333333333332,8.13925,7.443166666666666,10.126833333333334,12.793565217391304,16.0144347826087,17.597391304347823,18.620739130434785
2687,Saltillo,Mexico,24.92N,101.08W,11.241249999999999,13.293875000000002,16.133625000000002,19.153750000000002,21.7265,22.741,21.931375000000003,21.83333333333333,19.741541666666667,17.053434782608697,14.058217391304348,11.517478260869566
2688,Salto,Uruguay,31.35S,58.43W,25.973791666666667,24.67879166666667,23.264416666666666,19.31225,15.903041666666665,13.30775,12.526333333333339,14.653083333333333,16.430347826086958,19.42913043478261,22.257652173913044,24.434782608695652
2689,Salvador,Brazil,13.66S,38.81W,26.763999999999996,27.110416666666666,27.194874999999996,26.454708333333333,25.537958333333332,24.506,23.855666666666664,23.659041666666667,24.19004347826087,24.895608695652175,25.60217391304348,26.24747826086956
2690,Salzburg,Austria,47.42N,13.03E,-3.9561250000000006,-2.5525,1.4009583333333333,5.511375000000002,10.61454166666667,13.56620833333333,15.256041666666668,15.12583333333333,10.772173913043478,6.212565217391305,0.9663478260869565,-3.406173913043478
2691,Salzgitter,Germany,52.24N,10.51E,1.5250833333333336,1.9074166666666665,4.771083333333333,8.891,13.386458333333335,16.118791666666667,18.410833333333333,18.194333333333333,14.189956521739132,9.51321739130435,5.297043478260871,1.858304347826087
2692,Samara,Russia,53.84N,50.45E,-11.401333333333334,-11.433708333333334,-4.482166666666666,6.544958333333334,14.410999999999996,18.859583333333337,20.741749999999996,18.666333333333334,12.88291304347826,5.588608695652175,-2.951739130434782,-9.729
2693,Samarinda,Indonesia,0.80S,116.52E,26.87495833333333,27.052583333333335,27.085500000000007,27.055291666666665,27.372625,27.153833333333324,26.974416666666674,27.317916666666672,27.543217391304353,27.340173913043486,27.283391304347834,26.97565217391304
2694,Samarkand,Uzbekistan,39.38N,66.59E,1.603458333333333,3.7000833333333323,8.879416666666668,15.021041666666667,20.481291666666667,25.623250000000002,27.127291666666668,25.584041666666668,20.152782608695656,13.989521739130433,8.400217391304349,3.168782608695652
2695,Sambalpur,India,21.70N,83.94E,20.188625000000002,23.52054166666667,28.006250000000005,31.598791666666667,33.75020833333334,31.272791666666663,28.00795833333333,27.58091666666667,27.879956521739132,26.417391304347827,23.268565217391306,20.05782608695652
2696,Sambhal,India,28.13N,79.09E,15.024083333333335,18.40316666666666,23.753250000000005,29.568416666666668,33.24562499999999,33.11470833333333,30.535375,29.663999999999998,29.107739130434776,26.110304347826084,21.245913043478257,16.560217391304345
2697,Samsun,Turkey,40.99N,36.21E,3.304625,3.9970833333333338,6.954500000000002,10.824875,15.381041666666668,19.79675,22.829624999999993,22.870208333333334,18.89226086956522,14.317608695652178,8.842434782608695,5.189565217391304
2698,Samut Prakan,Thailand,13.66N,99.91E,25.835749999999994,27.575374999999998,29.098791666666674,30.10362499999999,29.47991666666667,28.78775,28.230333333333334,28.10254166666667,27.781391304347824,27.207695652173914,26.59604347826087,25.28426086956522
2699,San Antonio,United States,29.74N,97.85W,11.029333333333328,13.087666666666669,16.671208333333336,20.423250000000003,24.754625,28.12041666666666,29.212333333333337,29.541291666666666,26.415625000000002,21.247782608695655,15.988565217391303,11.503304347826086
2700,San Bernardino,United States,34.56N,116.76W,8.484375,9.64925,12.831583333333333,15.565333333333333,20.424333333333337,24.917041666666666,28.605541666666667,28.213125,24.852291666666662,18.40534782608696,12.348956521739131,7.826043478260869
2701,San Bernardo,Chile,32.95S,69.89W,12.955916666666665,12.021208333333332,10.574541666666667,6.577208333333332,3.0007499999999996,0.1675416666666667,-0.7486666666666668,1.0639166666666664,3.291739130434783,6.1149565217391295,9.348260869565214,11.758956521739131
2702,San Carlos De Bariloche,Argentina,40.99S,70.30W,15.792499999999999,15.250916666666662,12.574791666666668,8.081458333333332,4.649625,2.283208333333334,1.4472916666666666,2.8444583333333338,5.235130434782607,8.346391304347828,11.449695652173913,14.002434782608695
2703,San Cristóbal,Dominican Republic,18.48N,69.30W,24.892083333333336,25.204125,25.805083333333332,26.30320833333334,27.16495833333333,27.936041666666657,28.207500000000007,28.29070833333333,27.97608333333334,27.31182608695652,26.567260869565217,25.41247826086957
2704,San Cristóbal,Venezuela,7.23N,72.16W,20.923208333333335,21.54670833333334,21.844166666666666,21.619541666666663,21.79491666666667,21.665833333333335,21.535416666666663,21.855333333333334,22.06913043478261,21.64369565217391,21.252782608695657,20.817347826086955
2705,San Diego,United States,32.95N,117.77W,14.175416666666665,13.725041666666668,14.264416666666664,14.887916666666664,16.481541666666665,17.729416666666665,19.624333333333336,20.672708333333333,20.678583333333332,18.735130434782608,16.506,13.905739130434785
2706,San Fernando,Philippines,15.27N,120.83E,25.356999999999996,26.359625000000005,27.78566666666667,29.042708333333334,28.941458333333333,27.934750000000005,26.98329166666667,26.808291666666662,26.843913043478263,26.72026086956522,26.461913043478265,25.53
2707,San Francisco,United States,37.78N,122.03W,9.174,10.818583333333335,12.664416666666666,13.949125,16.439208333333333,18.694666666666663,20.183583333333328,20.196166666666674,19.663833333333336,16.792173913043477,12.512782608695654,9.013043478260867
2708,San Francisco De Macorís,Dominican Republic,20.09N,69.95W,25.217541666666666,24.62829166666667,24.41825,24.793791666666667,26.269958333333346,27.832375000000003,28.35891666666666,28.645166666666668,28.736833333333337,28.567304347826088,27.828782608695654,26.387086956521745
2709,San José,Costa Rica,10.45N,84.27W,25.077208333333335,25.963791666666662,26.816999999999997,27.08775,26.372166666666672,25.485583333333327,25.12341666666667,25.154958333333326,25.19416666666666,24.886869565217392,24.830826086956513,24.755565217391307
2710,San Jose,United States,37.78N,122.03W,9.174,10.818583333333335,12.664416666666666,13.949125,16.439208333333333,18.694666666666663,20.183583333333328,20.196166666666674,19.663833333333336,16.792173913043477,12.512782608695654,9.013043478260867
2711,San Juan,Argentina,31.35S,67.85W,26.78225,25.090541666666663,22.81325,17.61029166666667,13.20604166666667,9.819666666666668,9.06575,12.052999999999999,15.577695652173912,20.01421739130435,23.70152173913043,26.077956521739136
2712,San Juan,Puerto Rico,18.48N,65.92W,24.194958333333336,24.094708333333333,24.465500000000002,25.19416666666667,26.466291666666667,27.44804166666667,27.633625,27.83504166666667,27.631291666666666,27.028956521739133,26.213826086956526,24.87947826086957
2713,San Juan Del Río,Mexico,20.09N,100.66W,14.150416666666665,15.922125,18.111583333333332,20.102333333333334,21.401499999999995,20.535833333333333,19.039291666666667,18.981583333333337,18.576666666666668,17.378652173913046,15.745695652173909,14.252260869565218
2714,San Juan Sacatepéquez,Guatemala,15.27N,90.83W,17.618291666666668,18.583791666666666,19.859125,21.198791666666665,21.60804166666667,21.098583333333337,20.76358333333334,20.843875,20.676666666666666,19.75686956521739,18.663173913043476,17.627173913043475
2715,San Lorenzo,Paraguay,24.92S,56.75W,27.967333333333332,27.35191666666667,26.66379166666667,23.797749999999997,20.075458333333334,18.935125,18.149666666666665,20.06629166666666,21.69708695652174,24.367391304347827,25.855000000000004,27.384608695652172
2716,San Luis,Argentina,32.95S,66.06W,24.920791666666663,23.502374999999997,21.972166666666666,17.8895,14.45616666666667,11.584291666666665,10.81975,13.416583333333335,16.133608695652168,19.329260869565218,22.15434782608696,24.103304347826082
2717,San Luis Potosí,Mexico,21.70N,101.25W,12.764291666666665,14.696958333333333,17.201958333333334,19.560125,21.2365,20.745583333333332,19.307041666666667,19.2765,18.41995833333333,16.75613043478261,14.794391304347824,13.028695652173914
2718,San Luis Río Colorado,Mexico,32.95N,113.94W,12.610624999999999,14.419375000000002,18.037000000000003,21.278208333333335,26.18404166666667,30.802791666666664,33.990833333333335,33.815333333333335,30.706583333333338,23.60586956521739,16.88039130434782,11.768608695652176
2719,San Martin,Argentina,32.95S,67.98W,25.7255,24.12725,21.95929166666667,17.019374999999997,13.0235,9.895125,9.149,11.909958333333336,15.192826086956517,19.137260869565214,22.515130434782616,24.826217391304343
2720,San Mateo,Philippines,15.27N,120.83E,25.356999999999996,26.359625000000005,27.78566666666667,29.042708333333334,28.941458333333333,27.934750000000005,26.98329166666667,26.808291666666662,26.843913043478263,26.72026086956522,26.461913043478265,25.53
2721,San Miguelito,Panama,8.84N,80.27W,27.571791666666666,28.294041666666672,28.896833333333337,28.772375000000007,27.88620833333333,27.202458333333336,26.92720833333334,27.01070833333333,26.901652173913035,26.530086956521746,26.573608695652172,26.888347826086957
2722,San Nicolás De Los Garza,Mexico,26.52N,100.30W,14.040583333333332,16.522541666666665,20.169999999999998,23.918166666666668,27.381291666666666,29.59358333333334,29.600458333333332,29.79483333333333,26.852750000000004,22.71673913043478,17.977434782608697,14.16913043478261
2723,San Nicolas,Argentina,32.95S,60.32W,24.808625000000003,23.487875000000003,21.870708333333337,17.707041666666672,14.469583333333333,11.569083333333332,10.708125,12.797458333333333,15.014869565217394,18.128652173913043,21.179521739130436,23.314826086956522
2724,San Pédro,Côte D'Ivoire,5.63N,6.46W,26.45991666666667,27.60066666666667,27.8235,27.35475,26.826499999999996,25.626999999999992,24.658041666666673,24.493875000000003,25.19960869565217,25.81156521739131,26.503565217391305,26.388130434782614
2725,San Pablo,Philippines,13.66N,121.38E,25.280083333333334,25.693250000000006,26.647750000000002,27.865291666666675,28.403458333333333,28.105083333333337,27.581666666666674,27.584208333333333,27.370086956521742,26.96313043478261,26.725956521739132,25.664695652173915
2726,San Pablo De Las Salinas,Mexico,20.09N,98.96W,12.854208333333334,14.462249999999997,16.550708333333336,18.233625000000004,19.20883333333333,18.73495833333333,17.773958333333336,17.807291666666668,17.213874999999998,15.91691304347826,14.367695652173916,12.945826086956522
2727,San Pedro,Philippines,13.66N,121.38E,25.280083333333334,25.693250000000006,26.647750000000002,27.865291666666675,28.403458333333333,28.105083333333337,27.581666666666674,27.584208333333333,27.370086956521742,26.96313043478261,26.725956521739132,25.664695652173915
2728,San Pedro De Macorís,Dominican Republic,18.48N,69.30W,24.892083333333336,25.204125,25.805083333333332,26.30320833333334,27.16495833333333,27.936041666666657,28.207500000000007,28.29070833333333,27.97608333333334,27.31182608695652,26.567260869565217,25.41247826086957
2729,San Pedro Sula,Honduras,15.27N,87.50W,22.080583333333337,23.387541666666667,24.97066666666667,26.63720833333333,26.929291666666668,26.32816666666667,25.73204166666666,25.82508333333333,25.80491666666667,24.311869565217386,22.728826086956524,21.942478260869564
2730,San Rafael,Argentina,34.56S,68.11W,23.501958333333334,21.892041666666668,19.484749999999995,14.514791666666667,10.727916666666665,7.8562916666666665,6.930249999999997,9.268499999999998,12.375608695652174,16.23991304347826,19.85082608695652,22.355913043478257
2731,San Salvador,El Salvador,13.66N,90.00W,24.946875000000002,25.40691666666666,26.22095833333333,27.012041666666665,27.024874999999998,26.60429166666667,26.592291666666668,26.589875000000003,26.108666666666668,25.637478260869557,25.614521739130435,25.12130434782609
2732,Sanandaj,Iran,34.56N,46.70E,1.6602500000000004,3.766458333333333,8.132000000000001,13.037333333333335,18.389958333333336,24.431625,28.370458333333342,27.97075,22.932739130434783,16.827391304347824,9.461434782608693,4.394608695652174
2733,Sanbu,China,21.70N,113.37E,15.166749999999995,16.291500000000003,18.798875000000002,22.48425,26.01954166666667,27.947916666666668,28.68745833333333,28.604375,27.628739130434788,25.033826086956516,21.3664347826087,17.238260869565217
2734,Sanchung,Taiwan,24.92N,120.59E,14.819541666666666,15.257208333333333,17.057624999999994,20.482250000000004,23.98745833333334,26.574916666666667,28.30475,28.110583333333334,26.62078260869566,23.592260869565216,20.77495652173913,16.98973913043478
2735,Sancti Spíritus,Cuba,21.70N,78.75W,23.005583333333334,23.632624999999994,24.522041666666667,25.703458333333334,26.794583333333335,27.78320833333333,28.250375000000005,28.33995833333333,27.788750000000004,26.752652173913045,25.131652173913043,23.64143478260869
2736,Sanda,Japan,34.56N,134.27E,4.507041666666667,5.279291666666666,8.2655,13.378541666666669,18.288833333333336,22.29295833333333,26.374916666666667,27.55754166666667,23.735869565217396,17.60947826086957,12.120130434782608,6.918000000000001
2737,Sandakan,Malaysia,5.63N,117.85E,26.40133333333333,26.795125,27.342333333333332,27.609833333333338,27.685208333333335,27.230708333333325,26.98575,27.207041666666665,27.159739130434783,26.87647826086957,26.88830434782609,26.537000000000006
2738,Sanhsia,Taiwan,24.92N,120.59E,14.819541666666666,15.257208333333333,17.057624999999994,20.482250000000004,23.98745833333334,26.574916666666667,28.30475,28.110583333333334,26.62078260869566,23.592260869565216,20.77495652173913,16.98973913043478
2739,Sanmenxia,China,34.56N,110.92E,-1.3555416666666666,2.055875,6.998999999999999,13.156499999999996,18.083999999999996,22.27445833333333,24.075291666666672,22.650291666666664,18.050782608695656,12.422869565217388,6.39604347826087,0.6190434782608695
2740,Sanming,China,26.52N,118.21E,8.583708333333334,10.871333333333334,13.873875,18.35758333333333,22.137083333333337,24.96179166666667,27.535500000000003,27.00133333333333,24.4745652173913,19.782652173913043,15.124956521739135,10.17104347826087
2741,Santa Ana,El Salvador,13.66N,90.00W,24.946875000000002,25.40691666666666,26.22095833333333,27.012041666666665,27.024874999999998,26.60429166666667,26.592291666666668,26.589875000000003,26.108666666666668,25.637478260869557,25.614521739130435,25.12130434782609
2742,Santa Ana,United States,32.95N,117.77W,14.175416666666665,13.725041666666668,14.264416666666664,14.887916666666664,16.481541666666665,17.729416666666665,19.624333333333336,20.672708333333333,20.678583333333332,18.735130434782608,16.506,13.905739130434785
2743,Santa Catarina,Mexico,26.52N,100.30W,14.040583333333332,16.522541666666665,20.169999999999998,23.918166666666668,27.381291666666666,29.59358333333334,29.600458333333332,29.79483333333333,26.852750000000004,22.71673913043478,17.977434782608697,14.16913043478261
2744,Santa Clara,Cuba,21.70N,80.48W,23.912875,23.95279166666667,24.327624999999998,25.338958333333334,26.472583333333333,27.46529166666667,28.001333333333335,28.271875000000005,28.103333333333335,27.480652173913032,26.2405652173913,24.911782608695653
2745,Santa Clara,United States,37.78N,122.03W,9.174,10.818583333333335,12.664416666666666,13.949125,16.439208333333333,18.694666666666663,20.183583333333328,20.196166666666674,19.663833333333336,16.792173913043477,12.512782608695654,9.013043478260867
2746,Santa Clarita,United States,34.56N,118.70W,9.860041666666666,10.431333333333335,12.596000000000002,14.282375,17.770333333333337,21.08883333333333,24.572708333333328,24.737916666666667,22.54191666666667,17.734608695652177,13.126000000000001,9.373000000000001
2747,Santa Cruz,Philippines,13.66N,121.38E,25.280083333333334,25.693250000000006,26.647750000000002,27.865291666666675,28.403458333333333,28.105083333333337,27.581666666666674,27.584208333333333,27.370086956521742,26.96313043478261,26.725956521739132,25.664695652173915
2748,Santa Cruz De Tenerife,Spain,28.13N,15.45W,17.73341666666667,17.99279166666667,18.820958333333333,19.162541666666666,20.502916666666668,22.14770833333333,23.75991666666667,24.544416666666667,24.134043478260867,22.824956521739132,20.94034782608696,18.91147826086957
2749,Santa Cruz Do Sul,Brazil,29.74S,51.69W,24.164125,23.849124999999997,22.760500000000004,19.513874999999995,15.921375000000003,13.707666666666663,13.037874999999998,14.8155,16.182521739130436,18.982,21.29569565217391,23.219478260869565
2750,Santa Fe,Argentina,31.35S,60.31W,25.926083333333334,24.66433333333333,23.24066666666666,19.251291666666667,16.011124999999996,13.248041666666666,12.427916666666668,14.570750000000002,16.626826086956523,19.645434782608696,22.459695652173913,24.503913043478256
2751,Santa Luzia,Brazil,20.09S,44.36W,23.452250000000003,23.93258333333333,23.531958333333332,22.457583333333336,20.231,19.036625,19.137166666666666,20.479458333333337,21.93113043478261,22.922086956521742,22.864000000000004,23.095086956521733
2752,Santa Maria,Brazil,29.74S,53.54W,25.45716666666667,24.86141666666667,23.66141666666667,20.245916666666673,16.68433333333334,14.705708333333332,14.149250000000002,15.965166666666667,17.191304347826087,20.05973913043479,22.579565217391302,24.621260869565216
2753,Santa Marta,Colombia,10.45N,74.45W,26.980333333333334,27.67075,28.258375,28.273083333333332,27.948124999999994,27.49166666666667,27.210874999999998,27.28104166666667,27.08956521739131,26.624826086956517,26.841217391304347,26.790217391304346
2754,Santa Rita,Brazil,7.23S,34.86W,27.038541666666664,27.32754166666666,27.441458333333333,26.735083333333332,26.17220833333334,25.140250000000005,24.629208333333338,24.683833333333336,25.41956521739131,26.093869565217393,26.77108695652174,27.023304347826084
2755,Santa Rosa,Philippines,13.66N,121.38E,25.280083333333334,25.693250000000006,26.647750000000002,27.865291666666675,28.403458333333333,28.105083333333337,27.581666666666674,27.584208333333333,27.370086956521742,26.96313043478261,26.725956521739132,25.664695652173915
2756,Santa Rosa,United States,37.78N,122.03W,9.174,10.818583333333335,12.664416666666666,13.949125,16.439208333333333,18.694666666666663,20.183583333333328,20.196166666666674,19.663833333333336,16.792173913043477,12.512782608695654,9.013043478260867
2757,Santa Teresa,Venezuela,10.45N,66.27W,24.327875000000006,24.69316666666667,25.494249999999997,26.176333333333336,26.664499999999993,26.175916666666666,25.783374999999996,26.009291666666666,26.25369565217391,25.999869565217388,25.602086956521738,24.73373913043478
2758,Santander,Spain,44.20N,4.47W,11.337791666666666,10.767458333333332,11.819166666666668,11.953624999999997,14.381375,16.459458333333334,18.47729166666667,19.635708333333337,18.357652173913042,16.40417391304348,13.793999999999997,11.942913043478262
2759,Santarém,Brazil,2.41S,55.45W,26.433750000000003,26.193416666666664,26.262500000000003,26.257749999999998,26.4335,26.373291666666674,26.44879166666667,27.16591666666667,27.797,27.850565217391303,27.672304347826085,27.215043478260867
2760,Santiago,Chile,32.95S,69.89W,12.955916666666665,12.021208333333332,10.574541666666667,6.577208333333332,3.0007499999999996,0.1675416666666667,-0.7486666666666668,1.0639166666666664,3.291739130434783,6.1149565217391295,9.348260869565214,11.758956521739131
2761,Santiago,Dominican Republic,20.09N,69.95W,25.217541666666666,24.62829166666667,24.41825,24.793791666666667,26.269958333333346,27.832375000000003,28.35891666666666,28.645166666666668,28.736833333333337,28.567304347826088,27.828782608695654,26.387086956521745
2762,Santiago,Philippines,16.87N,122.23E,23.655916666666666,24.467625,25.792374999999996,27.282499999999995,28.194333333333333,28.348958333333332,27.991833333333336,27.810208333333335,27.404739130434777,26.434260869565218,25.504260869565215,24.076608695652176
2763,Santiago De Cuba,Cuba,20.09N,75.07W,24.016791666666663,24.739999999999995,25.668875,26.492958333333334,27.420666666666673,28.301166666666663,28.66725,28.64379166666666,28.014208333333332,26.844086956521732,25.572521739130433,24.32356521739131
2764,Santiago Del Estero,Argentina,28.13S,64.55W,27.04520833333333,25.711375000000004,24.078791666666664,20.154833333333336,16.35258333333333,13.176208333333333,12.416125,15.585666666666668,18.817869565217386,22.517391304347825,25.024130434782613,26.70826086956522
2765,Santo André,Brazil,23.31S,46.31W,23.124458333333326,23.53170833333333,22.848000000000003,21.312249999999995,18.440125,17.361125,17.126916666666666,18.335000000000004,19.322652173913042,20.830478260869565,21.735130434782608,22.737391304347824
2766,Santo Domingo,Dominican Republic,18.48N,69.30W,24.892083333333336,25.204125,25.805083333333332,26.30320833333334,27.16495833333333,27.936041666666657,28.207500000000007,28.29070833333333,27.97608333333334,27.31182608695652,26.567260869565217,25.41247826086957
2767,Santo Domingo,Ecuador,0.80S,79.55W,22.54125,22.698458333333335,23.104,23.06975,22.83154166666667,21.829833333333337,21.271416666666664,21.270541666666666,21.509695652173917,21.44717391304348,21.813130434782607,22.254478260869565
2768,Santos,Brazil,23.31S,46.31W,23.124458333333326,23.53170833333333,22.848000000000003,21.312249999999995,18.440125,17.361125,17.126916666666666,18.335000000000004,19.322652173913042,20.830478260869565,21.735130434782608,22.737391304347824
2769,Sapele,Nigeria,5.63N,6.46E,27.22141666666667,28.647875000000003,29.10625,28.49,27.76054166666667,26.671791666666667,25.863250000000004,25.643416666666667,26.10226086956522,26.472913043478258,27.384391304347826,27.19517391304348
2770,Sapucaia,Brazil,29.74S,51.69W,24.164125,23.849124999999997,22.760500000000004,19.513874999999995,15.921375000000003,13.707666666666663,13.037874999999998,14.8155,16.182521739130436,18.982,21.29569565217391,23.219478260869565
2771,Saqqez,Iran,36.17N,45.75E,0.09295833333333332,2.3308749999999994,7.090875,12.386125,17.688583333333337,23.522166666666667,27.238958333333333,27.044874999999994,22.31847826086957,16.146478260869564,8.49104347826087,2.9046521739130435
2772,Sarajevo,Bosnia And Herzegovina,44.20N,17.89E,-0.45429166666666654,0.8684583333333333,5.354125,9.607125000000002,14.686958333333331,18.264791666666664,20.289666666666665,20.216041666666666,15.141260869565214,10.42704347826087,5.418130434782609,0.3568260869565217
2773,Saransk,Russia,53.84N,45.00E,-9.223083333333333,-9.404708333333332,-3.3787916666666664,6.655791666666666,13.892250000000002,17.844708333333326,20.015208333333334,18.045125000000002,12.295695652173915,5.418826086956521,-2.1018695652173927,-7.833130434782609
2774,Sarapul,Russia,57.05N,54.59E,-13.037833333333333,-12.334958333333333,-5.023416666666667,3.8538333333333328,11.572541666666666,16.721583333333335,18.938499999999998,16.02658333333333,10.379478260869565,3.5170434782608706,-5.138869565217392,-11.378652173913043
2775,Saratov,Russia,52.24N,47.30E,-9.765749999999999,-9.855583333333332,-3.2815833333333333,7.478833333333333,15.004291666666669,19.625916666666665,21.795958333333335,19.914916666666667,13.685869565217393,6.25995652173913,-1.850913043478261,-8.280608695652173
2776,Sargodha,Pakistan,31.35N,73.51E,12.563291666666665,15.805166666666665,21.14808333333333,26.99470833333334,32.75091666666667,34.27329166666668,32.891375000000004,31.91625,30.36995652173913,25.94273913043478,20.01678260869565,14.489347826086956
2777,Sarh,Chad,8.84N,18.65E,26.556083333333333,29.361166666666666,31.56975,31.601416666666662,29.723875000000003,27.787125000000003,26.318666666666672,26.034750000000003,26.537347826086954,27.115869565217398,27.45526086956522,26.290782608695647
2778,Sari,Iran,36.17N,53.70E,3.935666666666668,5.712833333333332,9.731791666666666,15.268583333333332,20.815708333333337,25.893416666666667,28.340541666666667,27.949416666666664,23.92286956521739,17.84091304347826,10.99626086956522,5.630391304347825
2779,Sasaram,India,24.92N,83.35E,15.940708333333333,19.837958333333333,25.342500000000005,30.727583333333328,33.771125000000005,32.92733333333334,29.92566666666666,29.209208333333333,28.828173913043468,26.53804347826087,21.91604347826087,17.208
2780,Sasebo,Japan,32.95N,129.26E,7.398874999999999,8.526750000000002,11.210291666666668,15.177833333333334,19.289875,22.642708333333335,26.709375000000005,27.853375000000003,24.791478260869564,19.822478260869566,14.90186956521739,9.769695652173912
2781,Saskatoon,Canada,52.24N,107.74W,-15.398458333333338,-12.306833333333335,-5.689083333333333,3.7966666666666664,10.713791666666667,15.433291666666667,18.13329166666666,17.370583333333332,12.101083333333333,3.6622173913043476,-5.491565217391304,-13.304173913043478
2782,Sassari,Italy,40.99N,8.52E,9.966000000000001,9.848583333333332,11.714833333333331,13.670625,17.79229166666667,21.525875000000003,24.256458333333327,24.828875000000007,21.570260869565214,18.179086956521736,14.161347826086956,10.96013043478261
2783,Satara,India,16.87N,73.67E,23.818249999999995,25.00345833333333,27.25366666666667,28.82008333333334,29.48483333333333,27.150833333333328,25.71145833333333,25.42354166666667,25.681565217391306,26.254782608695653,25.797913043478264,24.19913043478261
2784,Satkhira,Bangladesh,23.31N,88.25E,18.720375,22.550124999999998,27.358208333333337,30.290166666666664,31.00520833333334,30.309125000000005,29.308791666666664,29.400416666666672,29.16113043478261,27.532608695652176,24.123043478260872,19.921999999999997
2785,Satna,India,24.92N,81.58E,16.290458333333337,20.031208333333336,25.41725,30.971499999999995,34.559041666666666,33.462333333333326,29.883125000000003,28.870249999999995,28.60034782608696,26.436304347826084,21.91308695652174,17.48182608695652
2786,Satu Mare,Romania,47.42N,22.50E,-1.6655833333333334,-0.22729166666666675,4.909041666666667,10.786291666666669,16.01545833333333,19.357875000000003,21.1875,20.711625000000005,15.435739130434778,10.04878260869565,4.706652173913043,-0.742913043478261
2787,Savannah,United States,31.35N,81.05W,12.110749999999998,13.092708333333333,15.908625,19.021499999999996,23.127333333333336,26.11870833333334,27.490833333333327,27.289208333333335,25.733874999999998,21.46217391304348,16.98908695652174,13.251043478260867
2788,Saveh,Iran,34.56N,50.59E,1.630625,4.709083333333335,9.883958333333334,15.774458333333333,21.469958333333338,27.15154166666667,29.989833333333337,28.805458333333338,23.80160869565217,17.112478260869565,9.42630434782609,3.8154347826086954
2789,Sawai Madhopur,India,26.52N,77.01E,15.698500000000001,19.257333333333328,24.915625000000006,30.619291666666673,34.927958333333336,34.41879166666667,30.91891666666667,29.352124999999997,29.157608695652176,26.8941304347826,22.033826086956523,17.22491304347826
2790,Sawangan,Indonesia,5.63S,106.55E,26.771666666666665,27.033125000000002,27.545208333333335,27.734500000000008,28.012375000000006,27.553416666666664,27.06170833333333,26.930916666666665,27.064695652173917,27.010217391304355,27.074086956521747,26.839826086956524
2791,Sayama,Japan,36.17N,139.23E,1.9514166666666666,3.0727083333333334,6.385333333333334,11.762416666666667,16.584458333333334,20.402333333333328,24.20141666666667,25.26216666666667,21.38482608695652,15.272043478260867,9.66513043478261,4.430217391304347
2792,Scottsdale,United States,32.95N,112.02W,11.439749999999998,13.04916666666667,16.542708333333334,20.121875,25.352916666666673,30.237166666666656,32.84375,32.265416666666674,29.32925,22.531782608695654,15.8935652173913,10.786913043478261
2793,Seattle,United States,47.42N,121.97W,1.9030833333333337,2.847375000000001,4.515708333333335,6.699916666666666,10.178833333333335,12.849458333333333,16.161083333333334,16.130041666666667,13.588875,8.14495652173913,4.118869565217392,1.2978260869565217
2794,Sekondi,Ghana,5.63N,1.61W,26.976541666666662,28.260624999999994,28.54466666666666,27.88070833333333,27.193458333333336,25.82554166666667,24.813166666666664,24.550458333333335,25.20726086956522,25.918695652173913,26.88669565217391,26.827913043478258
2795,Sekudai,Malaysia,0.80N,103.66E,26.467916666666667,27.009,27.398999999999997,27.572666666666663,28.078333333333333,27.984916666666667,27.4725,27.34741666666667,27.182913043478266,27.016043478260872,26.894565217391307,26.483130434782606
2796,Selam,India,12.05N,78.90E,24.83179166666667,26.714541666666662,29.081083333333336,30.6095,31.196875000000002,29.978291666666664,28.93795833333333,28.420749999999998,28.213478260869564,27.024217391304347,25.72765217391304,24.478
2797,Semarang,Indonesia,7.23S,111.08E,26.177666666666664,26.06375,26.42329166666667,26.820458333333335,27.2675,26.793749999999992,26.431708333333336,26.719958333333334,27.482826086956532,27.8794347826087,27.539739130434782,26.593956521739134
2798,Semey,Kazakhstan,50.63N,79.86E,-15.985666666666672,-13.978416666666666,-5.988541666666666,6.494708333333333,14.77304166666667,20.248125,21.777833333333334,19.509708333333332,12.988826086956522,5.586347826086957,-4.5017826086956525,-12.540999999999999
2799,Semnan,Iran,36.17N,53.70E,3.935666666666668,5.712833333333332,9.731791666666666,15.268583333333332,20.815708333333337,25.893416666666667,28.340541666666667,27.949416666666664,23.92286956521739,17.84091304347826,10.99626086956522,5.630391304347825
2800,Seoni,India,21.70N,78.75E,19.592916666666667,22.42770833333334,27.014791666666667,31.509874999999997,34.60387500000001,31.389750000000003,27.185916666666667,26.392624999999992,27.017956521739126,25.753478260869564,22.62034782608696,19.731478260869565
2801,Seoul,South Korea,37.78N,126.10E,-2.984458333333334,-0.1463333333333333,4.753958333333332,10.870541666666668,16.51870833333333,20.882,23.83379166666667,24.89216666666667,20.709,14.111782608695654,6.967217391304348,-0.2998695652173912
2802,Sepatan,Indonesia,5.63S,106.55E,26.771666666666665,27.033125000000002,27.545208333333335,27.734500000000008,28.012375000000006,27.553416666666664,27.06170833333333,26.930916666666665,27.064695652173917,27.010217391304355,27.074086956521747,26.839826086956524
2803,Serang,Indonesia,5.63S,106.55E,26.771666666666665,27.033125000000002,27.545208333333335,27.734500000000008,28.012375000000006,27.553416666666664,27.06170833333333,26.930916666666665,27.064695652173917,27.010217391304355,27.074086956521747,26.839826086956524
